"budget","popularity","vote_average","vote_count","revenue","runtime","year"
2e+06,6.86302,6.7,93,51751835,90,1987
27220000,28.060472,6.1,465,5496951,105,2013
1.15e+08,41.498631,5.7,2192,274703340,100,2001
8e+07,36.664991,5.9,1195,122444772,89,2009
9.5e+07,56.811056,5.5,1418,156505388,117,2003
74500000,8.884318,6.9,180,62172050,109,2004
1700000,6.979638,6.4,89,51751835,130,2001
5e+06,1.731035,3.9,15,846704,99,2014
1.6e+07,32.257414,5.3,837,31556061,100,2009
1250000,9.903992,6.7,79,8500000,92,1953
2.3e+07,7.958831,7.2,77,9726954,106,2003
7e+07,19.711951,6.3,391,1.18e+08,103,1998
1.4e+07,9.371811,5.4,60,6413915,86,2002
2.1e+07,14.518708,6.5,323,54926886,117,2007
2.3e+07,6.921263,6.6,55,10827816,102,1999
2.5e+07,14.17009,6.5,304,28831145,109,2014
3500000,1.348114,5.2,10,51751835,98,2008
4e+06,0.936232,5.7,9,51751835,103,2007
2.3e+07,3.866026,5,29,51751835,98,2005
1.5e+07,5.294319,6.7,65,51751835,119,2009
852510,9.270133,7.3,156,1185783,113,2007
6e+07,21.605533,6.1,479,67312826,117,2002
7e+07,46.832372,5.1,826,17752940,133,2015
7300000,24.281951,7.7,450,51751835,95,2007
1e+06,1.883947,7.2,29,51751835,92,2013
1.4e+07,13.65494,7.4,283,19777647,112,2007
2.3e+07,5.446832,6.5,64,51751835,103,1994
1e+07,9.805551,6.5,177,295750,99,2009
3.5e+07,14.949395,5.5,427,94728529,103,2001
5e+07,18.121404,5.6,644,171269535,96,2002
1e+08,16.759252,6.5,318,108103450,136,2004
1.1e+08,23.657284,6.8,1099,215294342,165,2000
3.4e+07,12.867326,6.3,121,51751835,85,2013
5.2e+07,23.663713,6.2,512,77944725,113,2005
5e+05,17.002096,7.2,345,3e+06,110,1973
2.5e+07,2.909346,4.8,47,51751835,95,2001
2.3e+07,3.029944,6.5,10,51751835,106,2001
3e+06,0.295226,5,1,19184015,113,2002
4.5e+07,52.081131,7.3,1634,104876233,122,2001
2.3e+07,1.840511,6.6,29,51751835,128,2007
7.5e+07,48.744209,7.1,2265,108145109,116,2015
2.3e+07,57.84156,7.4,1486,76586316,131,2013
2e+07,7.902536,6.2,63,31678778,158,1969
2.3e+07,0.361554,5.8,2,51751835,76,2007
2.2e+07,35.737655,6.4,875,43058898,100,2013
6e+07,21.252797,6.1,400,105178561,104,2001
4e+07,29.88736,6.5,670,114830111,99,2006
5500000,3.7387,6.2,72,51751835,82,2000
2.3e+07,0.502396,5.8,6,51751835,87,1999
1.2e+08,95.914473,6.7,3793,347234916,115,2004
1.8e+07,4.492859,4.9,76,16702864,92,2004
2.2e+07,48.784734,6.2,659,15447154,92,2014
17500000,28.60542,7.5,793,3.8e+07,121,2004
8e+07,32.363538,6.6,2164,157107755,118,2010
1800000,1.959405,4.2,22,51751835,86,2013
2.3e+07,0.120505,7,3,51751835,75,2005
1.2e+07,29.019504,7.4,579,100129872,98,2013
1e+06,20.466433,3.8,476,51751835,86,2013
4.7e+07,22.581313,4.4,420,10539000,80,2010
2.3e+07,6.775294,6.9,113,106269971,137,1995
4e+07,4.238482,5.4,15,51751835,94,2008
2.2e+07,19.068175,7,262,68296293,139,2003
1.4e+08,56.257249,5.3,1277,150680864,127,2016
5e+07,42.472324,7.2,1417,83719388,141,2014
2.3e+07,10.547959,6,160,9930095,108,2016
5e+05,11.578545,7.4,210,8679814,88,2003
4.2e+07,14.831402,5.8,198,35402320,118,2001
1e+08,50.767332,6.5,1276,93820758,122,2015
1e+08,58.849256,6.4,1926,347451894,131,2004
8500000,4.844451,5,70,34411240,84,2002
2.3e+07,2.868942,6.5,31,51751835,104,2015
2.3e+07,3.418372,3.5,34,51751835,93,2013
2.3e+07,2.160586,6,24,51751835,102,2013
2.3e+07,5.563068,5.5,143,51751835,94,2014
2.3e+07,0.690089,4,1,51751835,90,2000
7e+06,0.253595,6.7,3,1100000,93,2008
2.3e+07,14.637357,7.1,242,51751835,112,2014
9e+07,16.058284,5.7,369,60874615,114,2000
41300000,23.441135,6.2,531,106371651,98,2000
2.3e+07,8.255708,5.6,61,51751835,84,2003
2.4e+07,3.113009,4.7,49,12372410,107,2000
16400000,55.458584,8.1,2705,235860116,129,1989
3e+06,11.241802,5.3,106,23144499,98,1997
7e+06,5.500324,6.3,66,14702438,92,1996
2.4e+07,5.566203,5.7,53,8434146,124,1999
3.5e+07,3.503408,6.6,53,4651977,114,1992
2500000,4.624691,6,40,107559,90,2008
3.2e+07,41.075532,6.8,1087,27635305,111,2009
2.3e+07,4.826908,6.5,101,51751835,85,1999
950000,7.310879,5.7,92,51751835,87,2013
6e+06,4.148253,6,44,2025238,95,2001
1.5e+07,27.165222,6,680,151831537,92,2013
7.5e+07,20.199057,5.7,390,61458982,146,2009
1.3e+07,5.831302,6.1,103,51751835,93,2001
2.5e+07,19.750059,6,330,91036760,115,2000
4.5e+07,13.707183,5.3,244,57881056,86,2009
3.2e+07,5.683281,6.3,123,40222729,106,2001
2.3e+07,2.304552,6.6,24,51751835,89,1998
2.6e+07,7.182761,4.9,71,51751835,127,2014
11500000,4.850402,5.7,36,3275585,100,1993
10,9.70276,6.1,86,51751835,102,2014
2.3e+07,14.969093,6.6,348,25288872,93,2013
2159280,13.265432,7.1,260,10700000,80,2013
9500000,14.105392,6.4,334,7800000,88,2013
3.8e+07,22.332927,6.4,972,205298907,96,2009
4e+07,14.199933,6.8,255,67347013,134,2014
50000,1.777148,6.9,41,51751835,47,2005
7.2e+07,15.433244,7,285,27642707,131,2001
2.3e+07,3.562563,5.2,18,51751835,90,2006
1.1e+07,60.767168,6.4,2296,235483004,95,1999
2.3e+07,0.262135,5.2,15,51751835,102,2007
6e+07,52.417529,5.4,1055,30418560,106,2015
15300000,18.20957,6.2,283,51751835,94,2001
550000,0.48088,4.2,3,51751835,115,2013
9e+07,17.457947,6.7,548,161626121,100,1999
1.37e+08,26.074908,5.9,433,85131830,106,2001
5e+07,14.993459,6.1,298,55495563,105,2003
3.5e+07,24.860326,7.7,1310,126216940,138,1997
6e+07,16.278022,5.9,353,157920733,107,1990
5500000,9.59729,7.5,205,99067206,115,2013
2e+07,29.295801,6.7,1261,41596251,123,2009
4e+07,14.729386,5.5,278,26155781,98,2004
5.1e+07,39.001682,6.1,927,149270999,116,2000
2.3e+07,0.328498,5,4,51751835,85,2009
1.8e+07,6.501815,5.6,74,65070412,106,2004
1.9e+07,6.463806,6.7,59,51751835,99,1986
3.4e+07,1.656695,5.3,18,51751835,114,2000
1.2e+08,25.752118,6.2,597,325756637,130,2000
180000,7.072118,7.8,112,9e+05,89,1997
2.3e+07,3.623002,5.7,34,51751835,92,1991
1.2e+07,4.793348,7.6,55,10652498,132,2009
2.3e+07,8.976738,5.9,66,18653615,114,1999
8e+07,25.978555,5.8,631,123729176,96,2002
5.7e+07,7.524671,5.8,60,51751835,117,2000
1e+07,33.124871,6.1,1071,163876815,108,2006
2.5e+07,16.936576,6.4,298,64437847,98,2001
1e+06,5.20209,5.6,17,51751835,79,2003
1.5e+07,19.284129,6.6,382,44862187,104,1997
2.3e+07,2.436019,7.6,44,51751835,144,2006
6.8e+07,68.734513,6.2,2463,217022588,115,2015
5.8e+07,8.59075,6.6,68,25928721,127,1984
2.3e+07,4.61335,6.7,45,51751835,115,2007
4e+06,42.187986,6.3,1251,152925093,92,2005
2.3e+07,6.41678,5.9,31,882290,100,1989
3e+07,10.958697,5.8,195,51751835,103,2014
3e+05,1.314576,8,26,7808524,112,2003
4.2e+07,11.470135,5.4,173,32168970,124,2000
8e+07,17.455024,5,388,136159423,130,1998
2.3e+07,5.099368,5.4,40,51751835,98,2013
1e+06,0.175885,5,1,51751835,90,2013
1300000,1.473405,5.7,17,51751835,87,2013
5e+06,7.058868,6.4,86,19905359,99,1981
12500000,2.950618,7.3,31,1227324,99,1996
7e+07,3.276912,5.3,29,11263966,101,1999
5e+07,20.566554,5.8,817,160602194,89,2014
3.6e+07,9.176339,6.6,198,50159144,95,1997
1e+07,13.409125,7.2,152,51751835,97,2009
2.3e+07,7.326034,4.7,71,51751835,83,2009
2e+07,10.218307,6.8,203,5530764,114,2008
3e+07,9.448517,5.4,201,23619609,106,2001
1.7e+07,3.56033,4.7,30,51751835,87,2003
10,1.617943,6.9,26,11,85,2013
6400000,74.234793,7.3,4128,78371200,108,1984
2.3e+07,1.390909,6.2,9,51751835,112,2002
1.6e+07,33.452469,3.7,392,19682924,110,2014
4e+07,5.201688,6.3,80,8493890,85,2002
2.8e+07,22.14595,6.1,493,100654149,81,2014
12899867,19.747809,7.3,406,85582407,121,2006
9e+06,20.410354,6.9,497,46,90,2007
3e+07,5.73667,5.7,100,51751835,99,2002
2.3e+07,3.280081,4.8,36,51751835,94,2008
3e+06,6.734965,7.3,41,10400000,146,1960
2.3e+07,1.86453,4.3,8,51751835,114,2013
2.3e+07,8.308442,6.9,150,2277396,99,2009
5.5e+07,32.31022,6.2,661,65664721,105,2006
2e+07,10.50098,7,167,17436509,120,2009
2.3e+07,3.455018,5.6,56,51751835,105,1989
2.3e+07,2.832628,6.3,20,51751835,125,1999
2.3e+07,5.494047,5.9,56,9366227,86,2009
2.3e+07,0.970351,6.8,2,51751835,96,2013
2.5e+07,3.849873,6.2,19,777423,117,1998
2.3e+07,5.75555,6.5,98,51751835,103,2014
3.8e+07,5.516207,6.6,49,635096,138,1999
12500000,11.828068,6,210,49002684,100,2014
1.2e+07,74.358971,7.6,3759,307166834,125,2014
3.7e+07,29.652536,5.2,692,26250020,105,2015
1288000,18.426825,7.7,336,6e+06,130,1940
3950000,8.484123,6.1,19,8e+06,127,1930
7e+06,2.772178,6.2,17,14011454,97,1999
1.8e+07,13.462544,5.9,319,51751835,87,2009
1.2e+07,4.580081,3.3,75,36450736,97,1999
2.3e+07,14.936661,6.6,367,229094,84,2015
1.9e+07,66.242737,5.6,2238,140752617,83,2016
5e+07,65.90161,5.6,1652,212902372,125,2014
1.8e+07,5.380733,6.1,12,51751835,116,1996
2.3e+07,1.128559,5.8,12,51751835,87,2006
5e+07,14.382253,6.3,276,119137784,124,2002
51500000,35.481169,7.2,848,55112356,100,2007
2.3e+07,1.876621,7.3,23,4037782,120,2013
7.5e+07,38.832842,6.7,1173,200276000,121,2008
2.3e+07,1.039149,3.8,4,51751835,95,2008
6e+07,38.885195,7.2,2126,47664559,112,2010
250000,20.601483,6.7,433,12021272,113,1997
1.5e+07,3.803495,6.4,52,317000,102,2008
8e+06,37.821106,6.1,1004,26049082,94,2014
5e+07,83.295796,6.8,2268,222809600,106,2014
4e+07,72.641296,5.3,1695,126069509,97,2014
1e+06,3.424158,6.3,25,1744858,94,2000
2e+06,15.557144,7.2,353,11540607,118,1999
2.3e+07,1.717376,6.8,16,51751835,120,2008
2.3e+07,1.096355,7.1,19,51751835,99,2000
2.3e+07,1.799504,5.8,8,51751835,100,2013
2.3e+07,3.619167,4.7,79,51751835,91,2015
2e+07,21.657563,5,500,100525432,97,2014
4,1.199451,6.2,28,25,89,1932
1.3e+07,10.573191,6.8,207,4857367,120,2006
2e+07,27.256849,6.7,542,34077920,103,2014
1e+07,13.455373,6.9,291,33697647,91,1983
7e+07,48.032734,7.1,1184,135560026,127,2007
2.5e+07,53.811461,6.4,1798,66980456,94,2014
4.2e+07,82.185281,6.1,1536,107670357,108,2014
6.5e+07,43.055253,7.3,1400,163442937,137,2014
5e+06,19.984477,5.2,449,86362372,84,2014
6e+07,18.345613,6.1,205,149705852,116,1999
1e+08,24.939295,6.9,963,93700000,131,1999
2.5e+07,8.842722,5.1,73,6399,99,2013
1.2e+07,32.940597,6.4,933,32248241,106,2015
3.6e+07,6.967857,6.7,96,52424533,107,2014
2.3e+07,18.568021,5.5,319,51751835,85,2014
4e+07,14.818718,5.3,220,12206028,101,2009
1e+08,46.781182,6.5,1747,242988466,90,2009
2e+07,11.090254,6.5,52,18253415,114,1998
9.9e+07,34.308098,6.5,604,246233113,88,2015
2.3e+07,2.611364,6.4,31,51751835,106,2014
1.5e+07,20.05902,6.7,357,16633035,111,2009
1.8e+07,20.716023,6.9,993,151668774,104,1988
5.3e+07,49.593978,7.2,1486,126690726,109,2009
1.1e+07,31.900899,6,722,68233629,90,2009
2.3e+07,10.955567,4.7,44,51751835,90,2009
4e+07,24.821138,5.6,685,34227298,109,2015
1.35e+08,63.473086,6.8,1519,368871007,94,2015
7.4e+07,36.952268,5.8,719,311594032,93,2015
2.2e+07,27.898438,7.3,508,88880821,122,2014
1e+07,3.193777,6.2,51,51751835,89,2009
2.3e+07,14.023082,7.4,213,45710059,128,2015
3.4e+07,41.946523,7.3,1064,63013281,128,2015
8e+06,13.517017,5.9,261,10629321,118,2009
1e+07,22.888173,5.8,441,42333295,98,2009
3e+07,21.606001,5.4,597,33333531,115,2009
4e+07,19.085403,6.2,371,60462347,99,2009
5e+07,34.890999,7.3,755,97437106,95,2014
2.3e+07,0.160779,3.2,8,51751835,83,2011
2.3e+07,1.623769,5.9,13,51751835,86,2005
2.7e+07,22.636908,6.7,811,115505027,104,2004
2.9e+07,25.767395,7.2,1597,309208309,129,2009
7.9e+07,24.598479,6.7,533,173013509,154,2003
2.6e+07,30.981604,5.2,629,67918658,100,2010
4.4e+07,74.168016,6.1,2304,12342632,112,2014
8.5e+07,16.479851,6.2,360,219103655,121,2009
1.5e+07,42.952942,7,951,52501541,115,2014
2.3e+07,8.962245,6,90,51751835,120,1999
3.2e+07,18.47242,6,394,69055695,107,2010
2.3e+07,1.391958,7.3,18,51751835,90,1999
2.3e+07,0.744406,6.3,10,51751835,96,1997
27000,19.748658,7.4,755,3151130,92,1994
6e+06,16.139771,6.8,392,2122561,94,1995
2.2e+07,21.865021,6.4,480,33788161,104,2001
2.5e+07,33.704181,6.7,1205,163670000,109,2009
3.5e+07,13.707843,5.2,210,92219310,88,2009
5e+06,18.077963,6.9,398,26888376,97,2006
6e+07,23.85119,7,1125,122233971,134,2009
3e+07,73.987775,6.5,2263,66486080,95,2012
2.5e+07,19.402816,6.6,1262,114977104,115,2010
1e+08,30.254021,6.4,717,94882889,115,2010
8e+07,36.125715,6.5,1288,250200000,88,1996
5500000,5.033065,5.9,45,5e+06,120,2014
3.6e+07,33.926473,6,894,64572262,101,2010
1.7e+07,5.787891,5.6,101,20455276,95,2009
2.3e+07,2.651418,6.1,35,51751835,86,1974
18500000,16.665841,6,518,31912793,100,2009
6e+07,27.018886,6,592,57490374,106,2008
5e+07,16.871194,6.3,451,9.4e+07,128,2005
7e+07,35.601665,5.5,841,195735876,115,2007
6e+07,15.406173,4.1,224,51751835,127,2007
5500000,15.015271,6.4,300,5483299,120,2014
2.3e+07,1.444476,7,6,51751835,120,2013
3.7e+07,24.218358,7,1468,154026136,125,2010
2e+07,36.764666,6.9,948,51751835,113,2010
2.8e+07,14.639324,5.5,345,45236543,94,2010
5.5e+07,17.231675,5.8,256,121969216,133,1996
4e+07,44.120328,6.6,1006,123494610,117,2014
1.5e+07,7.297757,6.3,130,30127963,115,2014
3716946,2.676535,6.9,47,5e+06,121,1970
2e+07,7.716606,5.4,126,5210988,111,2009
7.5e+07,29.412262,5.4,666,443140005,88,2009
3e+06,12.564554,4.9,148,3387000,83,2015
3.5e+07,6.889633,6.9,97,35323292,102,1976
8e+06,51.109279,7.8,1522,52287414,89,1986
2.2e+07,9.175762,5.9,83,67800064,138,2014
2.3e+07,7.544515,5.4,63,51751835,105,2014
3e+06,2.144354,3.1,11,51751835,82,2000
2e+07,20.82778,7.1,334,22222308,124,2007
8e+06,2.149469,4.6,30,51751835,97,1996
9e+06,14.098952,7.3,235,24538513,123,2007
2.3e+07,1.918959,6.3,15,51751835,115,2000
8.2e+07,39.127082,5.9,1623,89792502,110,2011
2e+07,26.396191,6.3,1150,31327899,105,2010
2.3e+07,1.09454,5.6,6,51751835,86,2000
1.2e+07,11.150261,6,229,101332962,99,2014
7.5e+07,8.098369,4.3,78,5409517,93,2001
4e+06,5.975604,6.1,77,6e+06,143,1969
1.5e+07,13.237835,4.7,295,40105542,99,2009
1250000,4.45544,5.3,62,3412497,88,1984
3e+07,25.825771,5.3,511,55583804,107,2010
1.2e+07,22.708647,5.9,386,6814789,97,2010
15000,47.456823,5.9,1316,193355800,86,2007
1.3e+07,17.371327,5.7,290,45300000,89,2014
2.6e+07,66.097437,6.3,1091,30523226,116,2015
9e+06,82.975841,6.6,1954,108782847,104,2014
2883848,39.30982,8,808,2.5e+07,122,1959
97250400,20.344364,5,471,132900000,116,2008
1.3e+07,43.791745,7.1,763,54837234,102,2014
2.3e+07,13.064264,6.4,158,31911598,139,2014
2.6e+07,33.93914,7.2,765,35926213,117,2014
3.5e+07,16.832312,5,320,14431253,91,2015
1500000,4.680206,6.6,183,32000,93,2009
19800000,20.311684,6.5,505,41296320,103,2014
108,7.410523,4,97,51751835,90,2009
1e+07,1.374409,5.5,2,51751835,74,2004
2.3e+07,1.243955,6.2,15,51751835,85,2005
1700000,2.079125,5.5,39,1943649,98,1999
2.3e+07,4.310168,6.3,26,51751835,112,1999
2.2e+07,4.365196,6.1,77,13555988,95,2000
9e+07,1.004579,3.7,16,10372291,104,2001
2e+07,37.629309,6.5,546,12007070,125,2014
4e+06,24.161735,4.1,1022,52425855,91,2015
1.8e+07,21.638673,4.6,218,266586800,93,2014
2.3e+07,27.215666,5.3,585,17671101,106,2015
2.3e+07,3.107149,5.2,38,51751835,98,1993
1.4e+07,4.519523,6.3,46,18535191,97,1999
1.5e+07,12.929525,5.1,267,39421467,105,2009
5e+07,74.64653,6.3,1148,71561644,114,2015
3440000,1.913302,3.6,6,51751835,90,2014
7e+06,8.079046,7,139,14618727,116,2014
5.4e+07,59.194915,7.1,1546,136766062,162,1990
1.5e+07,2.609057,5,22,76382,93,1996
1e+06,3.638411,4.9,23,51751835,96,2014
4e+06,27.662696,5.8,631,600896,95,2014
2.5e+07,3.344158,4.1,26,51751835,100,2014
1.6e+07,7.980632,7.4,131,53977250,129,1982
3e+06,1.279106,4.5,10,1200000,87,1993
5e+06,56.30466,4.9,983,103590271,89,2014
4e+06,1.771584,8.1,18,51751835,119,2013
8500000,89.095538,7.6,3395,38697217,117,2014
2.5e+07,4.020194,5,22,5778353,117,1984
3500000,3.656491,6.8,37,20659423,104,1982
3e+07,23.982956,7,628,47126295,113,2000
2.3e+07,1.71729,5.2,13,51751835,112,2003
2.3e+07,6.337735,6.1,23,51751835,97,2005
1.4e+07,16.618874,5,354,12314651,93,2015
3300000,20.304235,5.1,505,64110728,83,2015
2.3e+07,3.376967,5.9,43,51751835,110,2013
4e+07,16.424807,5.5,348,28169671,109,2009
3.9e+07,37.492928,6.7,798,101229792,107,2009
2.3e+07,0.51799,6.8,27,51751835,120,2009
2.3e+07,37.555398,7.5,1063,336472,106,2014
1e+07,10.073144,5.1,74,51751835,94,2015
2.3e+07,1.682839,3.2,18,51751835,85,2006
2.3e+07,1.583918,5.8,11,51751835,107,2013
5.8e+07,14.403696,5.1,276,85280250,103,2009
5e+06,10.619574,7.4,105,51751835,105,2014
2.3e+07,7.052422,5.2,58,51751835,82,2014
3e+06,12.68672,6.9,250,2357852,123,2009
3.5e+07,3.721272,6.4,35,51751835,101,2006
2.3e+07,15.699363,6.7,292,5284309,90,2014
2.3e+07,0.926084,4.1,7,51751835,92,2014
6e+06,6.349218,5.5,87,32251,86,2014
2.7e+07,28.227984,6.6,607,1.29e+08,101,2002
2.3e+07,12.869436,6.1,82,7434726,98,1991
2.3e+07,9.242554,6.3,204,5405500,150,2014
1.8e+07,32.717853,6.2,694,6212282,112,2016
2.3e+07,1.630541,5.2,21,51751835,115,1980
1e+07,5.145655,5.1,83,17472,111,2015
5e+06,21.343093,6.6,355,2450846,112,2014
2.3e+07,1.118511,6.3,16,6126237,80,2003
2800000,15.754614,5.1,366,1826705,102,2014
1493619,2.492747,4.9,19,51751835,90,2013
3.2e+07,4.098444,7.1,24,3566637,75,1997
2.3e+07,1.388136,4.8,19,51751835,90,2009
2.3e+07,2.23411,6.3,24,51751835,135,2000
7500000,16.990308,6.8,409,26096852,100,2009
2e+06,1.892183,5.8,36,124494,91,1998
2.3e+07,2.897449,5.5,19,51751835,120,2004
2500000,6.82919,7.5,66,1e+07,112,1963
2900000,3.370225,7.3,25,5e+06,136,1961
4e+07,22.853006,6.6,560,129540499,123,2009
2.3e+07,0.65434,4.1,7,51751835,90,2014
1e+08,30.863434,4.9,967,249288105,104,2006
250000,5.217002,6.4,101,51751835,106,2009
2.3e+07,10.12895,6.7,187,3123963,83,2014
5e+06,8.190888,5.8,73,51751835,89,1986
1.1e+07,31.162838,7.3,1368,78874843,106,2014
1.6e+07,44.533612,7.6,1486,30857814,98,1987
1.4e+07,4.66723,5.3,73,10424470,86,2001
2.4e+07,2.753313,5.9,58,21049053,134,1978
5e+06,4.079111,6,11,1.5e+07,139,1954
2.3e+07,1.830306,7.5,10,21268532,46,2000
7e+06,1.498245,7.7,5,51751835,96,2002
7.2e+07,32.227223,6.6,765,96889998,125,2005
1e+07,11.431434,4.3,158,51751835,94,2014
6e+07,86.476817,7.3,3583,214034224,119,2002
2e+06,18.224326,6.8,279,1477002,98,2015
2.3e+07,1.905197,6.8,3,51751835,90,2014
7.5e+07,53.213931,7.2,2825,288500217,108,2004
7e+07,45.381501,7.3,2888,442824138,115,2007
6e+06,5.119593,5.8,214,14348529,98,2014
6500000,60.225219,5.6,1517,255273813,99,2014
6e+06,3.89204,5.4,32,1.2e+07,98,1995
50000,0.54562,5.7,3,51751835,81,2013
2.2e+07,41.967005,6.9,1339,5.05e+08,127,1990
2.3e+07,8.067702,6.3,16,51751835,107,1981
4e+07,4.100942,5.1,44,28972508,89,2009
8e+06,6.500835,5.1,41,53086,112,2014
650000,1.631274,6.4,55,51751835,93,2015
1.6e+07,3.021835,5.4,43,15427192,96,2000
1e+07,1.728816,7,5,9069,85,2009
4.2e+07,3.844926,6.5,47,51751835,126,1996
1.9e+07,21.959742,6.4,465,29922472,100,2010
7e+06,17.697042,6.8,274,39462438,112,2009
2.3e+07,4.118612,4.4,21,51751835,113,2014
3e+06,23.981601,7.4,798,4e+06,100,1971
2.3e+07,4.722403,6,27,51751835,105,2001
3768785,1.726175,7.3,22,8e+06,107,1950
2.3e+07,2.171288,6.1,7,51751835,101,2000
3500000,4.304341,3.3,19,51751835,85,2013
2.3e+07,1.688495,7.3,24,51751835,95,2004
1e+07,19.263477,5.8,383,7587485,97,2015
5e+06,10.274542,5.5,121,10429707,98,2014
7e+06,30.465138,6.4,533,161777836,121,1973
2.3e+07,3.677831,5.9,7,51751835,100,2005
1.8e+07,9.633711,5.7,164,25312387,94,2014
2.3e+07,1.5846,6.2,9,51751835,90,2014
2.3e+07,0.069244,5,1,51751835,82,2014
2.3e+07,10.322858,6.5,358,51751835,109,2014
9e+06,12.172131,6.5,115,21571189,121,2014
5.5e+07,60.246978,6.7,1772,203427584,121,2015
1.5e+07,8.142166,6.6,157,632542,105,2015
1e+07,2.85283,6.3,29,51751835,111,2004
2.3e+07,1.684948,3.8,7,51751835,82,2009
2.3e+07,10.924273,5.9,208,316472,104,2015
2e+06,25.894065,7.8,626,33965843,129,2009
2.3e+07,1.985552,6.8,6,51751835,97,2004
2.3e+07,3.829937,6.2,16,51751835,107,1977
8e+07,14.209329,5.8,369,55041367,130,2004
2.3e+07,7.336256,4.7,64,51751835,100,2014
1.1e+08,100.412364,6,2968,470490832,114,2015
2.3e+07,3.313339,6.5,2,51751835,111,2003
2.9e+07,71.496894,6.8,1940,287506194,115,2015
2500000,4.270489,4.9,63,51751835,87,2015
2.8e+07,25.520976,5.7,615,68896829,90,2014
8e+05,3.643662,7.8,13,2816116,88,2002
6e+06,2.27213,6.6,17,51751835,90,2001
1.5e+07,45.317278,6,639,32556119,108,2014
1e+07,3.007816,6.4,25,5164404,140,2000
22000,0.048948,6,1,51751835,90,2013
1.7e+07,25.112567,6.1,271,3758328,120,2014
4e+07,16.254032,7.5,135,1e+08,159,2015
1.2e+07,3.94487,3.9,74,51751835,96,2014
5e+06,26.510558,6.1,766,40100000,93,2014
2.3e+07,5.581743,6.7,22,51751835,107,1999
1.8e+07,13.472365,5.6,180,36133014,109,2009
50100000,59.634029,6.7,2542,153962963,105,2015
2.3e+07,2.214925,4.6,21,51751835,96,2014
1.16e+08,45.616098,7,1489,1.02e+08,170,2004
3500000,3.158056,5.3,37,51751835,92,2014
2.3e+07,5.061107,4.9,49,51751835,90,1987
22500000,22.096286,6.8,431,15520023,112,2014
1e+07,16.318608,6.6,183,10835752,107,2015
3.8e+07,41.258487,5,567,107597242,94,2015
2e+07,12.232048,7,185,6420319,106,2015
5e+07,20.415572,6.7,274,42093706,130,2005
1.5e+07,7.446069,5,100,6405245,89,2009
4e+06,12.822534,4.5,118,51751835,93,2016
1.05e+08,33.507289,5.5,783,133718711,114,2015
4e+07,36.301202,5.9,944,111811453,100,2015
3e+06,1.204941,7,23,302204,109,1997
3.5e+07,53.114573,7.1,1881,194564672,121,2015
5.8e+07,45.351617,6.2,995,158162788,103,2015
2.1e+07,7.047975,6.2,92,28008462,109,2001
1.7e+07,2.215261,5,27,8720000,91,1977
2.3e+07,12.708963,5.8,282,5802422,84,2009
7500000,8.859657,6.2,116,51751835,92,2003
1300000,0.072066,5,1,639000,135,2006
2.3e+07,4.980585,4.6,9,51751835,86,2004
1e+07,18.664624,6.9,417,47536959,110,2009
4e+07,5.057695,6.8,19,51751835,88,2014
2.3e+07,27.867368,5.8,428,233755553,92,2015
2.3e+07,1.233688,7.6,26,51751835,96,2014
7300000,16.829837,6.7,348,10329747,103,2009
9e+06,4.799022,5.8,75,51751835,103,2009
4e+07,68.794673,7,1949,320170008,134,2016
3.8e+07,46.078371,5.9,1201,112343513,110,2016
2.3e+07,1.929883,6.3,16,51751835,90,2005
2.3e+07,8.628485,6,197,51751835,95,2009
2.3e+07,6.017273,6.9,49,51751835,111,2014
1.2e+07,14.719886,7.7,232,42345360,145,2010
4.8e+07,88.844777,6.1,2200,325771424,109,2014
2500000,5.164423,7.1,95,3200000,92,1967
1.4e+07,25.949277,6.7,395,161001698,145,1989
2.3e+07,0.320387,6.7,5,51751835,155,2015
3e+06,1.968679,4.6,16,51751835,95,2014
3e+06,16.553594,7.6,165,17570324,108,1958
10284523,4.820166,5.7,75,11588205,104,2005
5.3e+07,46.049902,6.3,1242,98837872,122,2015
2.1e+07,15.440465,6.5,284,51751835,99,2009
8e+06,21.735068,6.1,321,69821334,111,1984
2.4e+07,5.771479,6.1,67,36609995,115,2000
1.1e+08,103.718387,6.2,3829,295238201,119,2015
